"Date","Open","High","Low","Close"
"01 Jan 2014","11418.9","11432.55","11361","11385.6"
"31 Dec 2013","11410.25","11427.85","11316.55","11385.25"
"30 Dec 2013","11532.6","11552.4","11355.05","11376"
"27 Dec 2013","11409.25","11514.45","11409.25","11459.7"
"26 Dec 2013","11335.8","11426.45","11317.45","11385.75"
"24 Dec 2013","11399.15","11405","11287.3","11330.65"
"23 Dec 2013","11258.65","11453.45","11258.65","11378.5"
"20 Dec 2013","11117.7","11318.55","11074.55","11292.35"
"19 Dec 2013","11505.55","11505.55","11040.15","11087.45"
"18 Dec 2013","11129.65","11572.3","11117.45","11357.9"
"17 Dec 2013","11412.7","11418.1","11178","11208.65"
"16 Dec 2013","11347.2","11440.85","11309.7","11372.95"
"13 Dec 2013","11483.85","11534.35","11349.85","11366.9"
"12 Dec 2013","11736.25","11781.7","11622.7","11635.5"
"11 Dec 2013","11747.45","11877.75","11687.6","11784.35"
"10 Dec 2013","12041","12067.45","11774.95","11843.45"
"09 Dec 2013","12206.95","12225.95","12007.3","12065.9"
"06 Dec 2013","11648.35","11770.65","11579.5","11720.2"
"05 Dec 2013","11469.35","11685.55","11469.35","11665.1"
"04 Dec 2013","11158.7","11216.05","11107.75","11156.75"
"03 Dec 2013","11250.7","11310.7","11174.5","11211.3"
"02 Dec 2013","11180.3","11347.45","11180.3","11284.35"
"29 Nov 2013","10941.6","11186.15","10941.6","11153.95"
"28 Nov 2013","10994.25","11062.15","10843","10906.75"
"27 Nov 2013","10941.6","10961.35","10827.75","10899.3"
"26 Nov 2013","11040.65","11133.4","10893.3","10909.35"
"25 Nov 2013","10780.6","11097.95","10780.6","11083.4"
"22 Nov 2013","10796.45","10820","10630.55","10677.35"
"21 Nov 2013","10866.3","10866.3","10657.85","10706.9"
"20 Nov 2013","11127.35","11156.5","10905.55","10967.15"
"19 Nov 2013","11159.05","11207.7","11107.35","11187.85"
"18 Nov 2013","10962.25","11156.6","10962.25","11142.3"
"14 Nov 2013","10660.65","10891.9","10660.65","10811.2"
"13 Nov 2013","10469.1","10652.3","10412.05","10523.35"
"12 Nov 2013","10755.65","10860.35","10543.15","10583.05"
"11 Nov 2013","10786.25","10940.5","10674.5","10758.45"
"08 Nov 2013","11011.05","11067","10841.6","10913.15"
"07 Nov 2013","11320.85","11398.6","11024.75","11054.9"
"06 Nov 2013","11510.4","11510.4","11269.95","11292.55"
"05 Nov 2013","11539.75","11736.2","11462.1","11498.9"
"03 Nov 2013","11678.7","11691.2","11582.65","11614.05"
"01 Nov 2013","11472.2","11694.45","11443.6","11628.65"
"31 Oct 2013","11211.3","11512.5","11170.05","11473.15"
"30 Oct 2013","11284.85","11366.45","11211.5","11249.35"
"29 Oct 2013","10779.65","11268.2","10669","11241.65"
"28 Oct 2013","10924.45","11002.4","10752.35","10773.2"
"25 Oct 2013","10880.85","10951.75","10797.6","10896.5"
"24 Oct 2013","10839.45","11091.6","10839.45","10902.45"
"23 Oct 2013","10837.05","10912.8","10732.35","10880.65"
"22 Oct 2013","10743.8","10907.55","10707.85","10809.1"
"21 Oct 2013","10751.7","10871.75","10700.55","10797.55"
"18 Oct 2013","10387.3","10784","10387.3","10744.9"
"17 Oct 2013","10406.05","10416.2","10274.35","10336.55"
"15 Oct 2013","10738.2","10738.2","10339.1","10389.25"
"14 Oct 2013","10588.95","10706.8","10550","10665.25"
"11 Oct 2013","10423.6","10649.3","10307.9","10622.15"
"10 Oct 2013","10309.2","10372.05","10199.55","10288.95"
"09 Oct 2013","10004.4","10360.35","9947.25","10334.95"
"08 Oct 2013","10418.85","10451.15","10090.6","10141.45"
"07 Oct 2013","10124.15","10124.15","9877.45","10082.1"
"04 Oct 2013","10171.45","10328.75","10111.75","10197.15"
"03 Oct 2013","9946.3","10241.45","9888.7","10222.95"
"01 Oct 2013","9685.15","9912.95","9582.75","9883.3"
"30 Sep 2013","9783.9","9815","9587.75","9617.8"
"27 Sep 2013","10131.65","10131.65","9883.95","9899.75"
"26 Sep 2013","10091.4","10189.4","10051.2","10098.25"
"25 Sep 2013","10191.85","10232.45","9919.7","10081.7"
"24 Sep 2013","10063.05","10289.75","10046.7","10175.9"
"23 Sep 2013","10466.3","10509.55","10177.9","10211.7"
"20 Sep 2013","11163.95","11188.1","10409.8","10686.8"
"19 Sep 2013","10984.5","11219.45","10984.5","11148.65"
"18 Sep 2013","10327.15","10481.5","10241.95","10447.85"
"17 Sep 2013","10320.85","10334.3","10223.95","10279.6"
"16 Sep 2013","10418.5","10536.7","10175.05","10368.4"
"13 Sep 2013","10067.15","10272.4","10037.3","10180.45"
"12 Sep 2013","10338.3","10358.25","10070.95","10158.55"
"11 Sep 2013","10112.65","10409.15","9980.5","10369.1"
"10 Sep 2013","10084","10304.9","10084","10188.25"
"06 Sep 2013","9746.65","9989.85","9568.5","9961.4"
"05 Sep 2013","9253.45","9704.6","9253.45","9682.4"
"04 Sep 2013","8688.65","8916.75","8605.65","8845.75"
"03 Sep 2013","9220.95","9220.95","8625.4","8664.2"
"02 Sep 2013","9112.8","9233.6","9086.75","9139.5"
"30 Aug 2013","8891.9","9135.55","8846.55","9049.2"
"29 Aug 2013","8897","8958.35","8759.85","8904.6"
"28 Aug 2013","8729.25","8869.7","8366.75","8760.85"
"27 Aug 2013","9208.15","9208.15","8842.5","8870.5"
"26 Aug 2013","9529.7","9586.65","9294.05","9373.55"
"23 Aug 2013","9322.8","9493.85","9215.85","9470.1"
"22 Aug 2013","9194.85","9373.8","9005.25","9268.9"
"21 Aug 2013","9652","9766.1","9129.25","9264.4"
"20 Aug 2013","8939.2","9277.05","8860.15","9218.95"
"19 Aug 2013","9425.5","9425.5","9087","9145"
"16 Aug 2013","9887.9","9891.4","9420.15","9450.85"
"14 Aug 2013","10010.15","10071.25","9912.35","10026.4"
"13 Aug 2013","9666.55","10007.6","9582.55","9985.65"
"12 Aug 2013","9849.85","9853.95","9669.1","9711.4"
"08 Aug 2013","9780.55","9909.75","9724.8","9816.4"
"07 Aug 2013","9713.45","9848.35","9667.55","9757.25"
"06 Aug 2013","10013.6","10013.6","9660.3","9703.1"
"05 Aug 2013","10031.3","10117.65","9818.5","10094.9"
"02 Aug 2013","10162.15","10219.6","9958.4","9997.8"
"01 Aug 2013","10130.1","10219.4","9867.6","10142.95"
"31 Jul 2013","10164.65","10164.65","9863.05","10015.75"
"30 Jul 2013","10339.1","10449.7","10195.5","10209.55"
"29 Jul 2013","10451.85","10451.85","10310.65","10331"
"26 Jul 2013","10701.25","10723.3","10352.95","10465.25"
"25 Jul 2013","10667.05","10772.7","10594.6","10614"
"24 Jul 2013","11018.05","11018.05","10661.3","10720.15"
"23 Jul 2013","11218.8","11285.8","11195","11239.7"
"22 Jul 2013","10948.4","11132.2","10948.4","11086.95"
"19 Jul 2013","11223.8","11237.9","10934.25","10973.9"
"18 Jul 2013","11033.5","11236.85","10837.75","11187.7"
"17 Jul 2013","11264","11264","10829.75","10971.6"
"16 Jul 2013","11459.4","11459.4","11209.75","11226.15"
"15 Jul 2013","11678.9","11811.9","11621.75","11790.25"
"12 Jul 2013","11733.05","11743.25","11589.45","11722.8"
"11 Jul 2013","11541.95","11710.45","11541.95","11655.3"
"10 Jul 2013","11477.55","11540.9","11317.2","11364.45"
"09 Jul 2013","11365.2","11458.3","11353.05","11442.45"
"08 Jul 2013","11328.2","11328.2","11176.65","11283.3"
"05 Jul 2013","11485.85","11530.65","11418","11434.3"
"04 Jul 2013","11389.65","11454.3","11273.6","11381.2"
"03 Jul 2013","11500.3","11505.75","11322.8","11357.8"
"02 Jul 2013","11703.95","11752.9","11590.5","11614.25"
"01 Jul 2013","11597.45","11733.1","11597.45","11714.9"
"28 Jun 2013","11367.2","11654.7","11367.2","11617.25"
"27 Jun 2013","11225.5","11277.05","11164.75","11235.75"
"26 Jun 2013","11211","11261.65","11033.75","11066.55"
"25 Jun 2013","11213.1","11325.5","11107.8","11181.05"
"24 Jun 2013","11272.2","11275.4","11134.2","11178.3"
"21 Jun 2013","11323.35","11420.25","11210.75","11340.15"
"20 Jun 2013","11677.35","11677.35","11347.55","11375.4"
"19 Jun 2013","11798.65","11867.2","11738.7","11852.65"
"18 Jun 2013","11946.2","11950.95","11795.2","11820.95"
"17 Jun 2013","11928.3","11992.95","11735.25","11971.05"
"14 Jun 2013","11827.35","11947.35","11803.8","11922.85"
"13 Jun 2013","11693.9","11793.3","11656.9","11686.75"
"12 Jun 2013","11791.1","11899.05","11732.35","11814.85"
"11 Jun 2013","12007.75","12031.9","11795.45","11820.5"
"10 Jun 2013","12292.65","12363.8","12017.9","12087.05"
"07 Jun 2013","12347.55","12488.6","12209.25","12231.5"
"06 Jun 2013","12225.35","12475.05","12184.05","12398.4"
"05 Jun 2013","12252.05","12347.3","12196.75","12289.35"
"04 Jun 2013","12401.7","12520.55","12252.4","12275.1"
"03 Jun 2013","12453.4","12499.85","12323.6","12402.1"
"31 May 2013","12734.3","12760.45","12453.15","12475.65"
"30 May 2013","12738.15","12829.55","12721.45","12805.9"
"29 May 2013","12931.35","12931.35","12773.4","12853.2"
"28 May 2013","12951.4","13016.45","12872.9","12950"
"27 May 2013","12751.5","13014.75","12735.05","12961.55"
"24 May 2013","12756.35","12828.6","12582.5","12769.35"
"23 May 2013","12907.9","12944","12594.9","12636.5"
"22 May 2013","13105.1","13175.65","12932.2","13008.25"
"21 May 2013","13182.2","13268.25","13038","13066.5"
"20 May 2013","13332.7","13414.3","13150.3","13181.5"
"17 May 2013","13227.8","13355.1","13116.85","13317.1"
"16 May 2013","13022.25","13281.8","13022.25","13239.45"
"15 May 2013","12646.35","13099.35","12646.35","13077.9"
"14 May 2013","12567.55","12698.35","12516.1","12583.6"
"13 May 2013","12760.45","12865.35","12546.25","12568.85"
"11 May 2013","12730.35","12811.25","12730.35","12780.15"
"10 May 2013","12580.4","12783.05","12580.4","12752.3"
"09 May 2013","12663.75","12718.9","12541.8","12596.3"
"08 May 2013","12662.1","12694.4","12514.7","12643.05"
"07 May 2013","12404.55","12649.45","12404.55","12631.5"
"06 May 2013","12358.35","12436","12188.3","12396.4"
"03 May 2013","12678.9","12678.9","12364.7","12393.6"
"02 May 2013","12554.7","12783.3","12552.85","12709.95"
"30 Apr 2013","12638","12658.6","12402.15","12561.55"
"29 Apr 2013","12560.35","12661.25","12508.4","12609.15"
"26 Apr 2013","12679.3","12679.9","12470","12533.15"
"25 Apr 2013","12632.25","12755.8","12611.5","12726.85"
"23 Apr 2013","12601.05","12605.7","12333","12543.4"
"22 Apr 2013","12317.4","12637.95","12317.4","12576.2"
"18 Apr 2013","11902.55","12313","11891.95","12288.25"
"17 Apr 2013","11924.7","12112.25","11913.95","11981.05"
"16 Apr 2013","11517.9","11906.25","11515.3","11871.6"
"15 Apr 2013","11357.95","11643.3","11334.75","11526.25"
"12 Apr 2013","11239.15","11442.9","11236.05","11410.1"
"11 Apr 2013","11220.5","11341.85","11154.05","11306.5"
"10 Apr 2013","11009.45","11143.6","10888.75","11122.25"
"09 Apr 2013","11085.8","11210.35","10897.15","10929.15"
"08 Apr 2013","11075.85","11133.85","11002.1","11012.65"
"05 Apr 2013","11120.15","11168.25","11021.4","11098.95"
"04 Apr 2013","11243.2","11254.25","11105.1","11126.25"
"03 Apr 2013","11512.75","11590.6","11283.4","11344.1"
"02 Apr 2013","11430.85","11548.05","11361.15","11523.4"
"01 Apr 2013","11414.95","11460.6","11330.85","11425.55"
"28 Mar 2013","11188.95","11413.25","11080.05","11361.85"
"26 Mar 2013","11067.35","11198.45","11048.4","11163.45"
"25 Mar 2013","11327.4","11372.8","11097.95","11125.65"
"22 Mar 2013","11275.45","11331.2","11173.35","11204.05"
"21 Mar 2013","11285.65","11512.1","11209.65","11238.35"
"20 Mar 2013","11491.8","11491.8","11231.75","11254.85"
"19 Mar 2013","11796.2","11814.75","11416.75","11508.05"
"18 Mar 2013","11679.35","11810.4","11625.6","11735.5"
"15 Mar 2013","11972.75","12034.95","11749.85","11816.55"
"14 Mar 2013","11772.45","12058.55","11555.45","12020.75"
"13 Mar 2013","11989.55","11989.55","11754.3","11777.5"
"12 Mar 2013","12150.7","12183.5","11970.9","12054.5"
"11 Mar 2013","12221.5","12241.3","12130.25","12165.4"
"08 Mar 2013","12008.8","12219.45","12008.8","12197.25"
"07 Mar 2013","11829.2","11989.85","11819.6","11970.25"
"06 Mar 2013","11871.55","11904.15","11822.35","11876.2"
"05 Mar 2013","11642.8","11814.05","11623.65","11792.05"
"04 Mar 2013","11515.4","11602.5","11453.1","11575.6"
"01 Mar 2013","11533.05","11592.55","11458.7","11540.05"
"28 Feb 2013","12007","12041.45","11401.2","11487.35"
"27 Feb 2013","11882.7","11971.35","11838.35","11930.5"
"26 Feb 2013","11995","11995","11808.8","11844.85"
"25 Feb 2013","12119.95","12137.85","11961.5","12037.3"
"22 Feb 2013","12024.4","12139.65","12024.4","12068.95"
"21 Feb 2013","12295.15","12301.25","12036.45","12055.5"
"20 Feb 2013","12460.4","12470.7","12351.7","12363.7"
"19 Feb 2013","12347.55","12426.9","12303.7","12413.65"
"18 Feb 2013","12353","12399.85","12329.35","12347.2"
"15 Feb 2013","12284.45","12373.15","12256.8","12336.55"
"14 Feb 2013","12400.65","12434","12284.5","12311.3"
"13 Feb 2013","12424.95","12485.95","12361.9","12385.1"
"12 Feb 2013","12331.4","12415.8","12301.65","12405.25"
"11 Feb 2013","12298.1","12361.1","12273.65","12333"
"08 Feb 2013","12341.45","12389.8","12245.95","12280.15"
"07 Feb 2013","12372.5","12474.5","12305.45","12349.3"
"06 Feb 2013","12525.4","12525.4","12396.8","12417.7"
"05 Feb 2013","12426.45","12501.5","12415.15","12467.75"
"04 Feb 2013","12656.85","12723.3","12515.35","12548.35"
"01 Feb 2013","12718.55","12743.2","12580.85","12606.25"
"31 Jan 2013","12741.3","12852.5","12688.75","12708.6"
"30 Jan 2013","12754.85","12825.65","12726.65","12767.5"
"29 Jan 2013","12804.4","12960.65","12685.9","12722.8"
"28 Jan 2013","12705.8","12822.05","12698.85","12781.35"
"25 Jan 2013","12575.85","12717.9","12535.75","12693.25"
"24 Jan 2013","12624.45","12662.85","12534.25","12561.4"
"23 Jan 2013","12635.25","12695.95","12509.45","12635.2"
"22 Jan 2013","12640.4","12748.95","12544.4","12574.35"
"21 Jan 2013","12678","12690.4","12608.5","12651.35"
"18 Jan 2013","12688.15","12778.35","12624.4","12680"
"17 Jan 2013","12608.85","12714.6","12583.35","12649.6"
"16 Jan 2013","12836.2","12836.2","12616.2","12638.5"
"15 Jan 2013","12766.55","12908.2","12718.4","12855.4"
"14 Jan 2013","12622.05","12773.35","12609.9","12758.75"
"11 Jan 2013","12832.45","12834.55","12582.65","12617.85"
"10 Jan 2013","12775.25","12822.8","12697.75","12802.25"
"09 Jan 2013","12724.4","12791.7","12687.95","12718"
"08 Jan 2013","12693.6","12743.95","12632.35","12725.5"
"07 Jan 2013","12837.45","12837.45","12682.8","12708.7"
"04 Jan 2013","12774.8","12801.7","12684.65","12787.35"
"03 Jan 2013","12828.3","12837.8","12722.45","12778.15"
"02 Jan 2013","12748.85","12811.45","12748.85","12786.85"
"01 Jan 2013","12549.95","12663.5","12547.15","12654.15"
"31 Dec 2012","12442.85","12512.7","12427.7","12474.25"
"28 Dec 2012","12494.15","12494.15","12394.15","12458.15"
"27 Dec 2012","12516.05","12523.5","12436.65","12459.7"
"26 Dec 2012","12350.25","12519","12304.7","12479.45"
"24 Dec 2012","12363.85","12366.25","12265.75","12317.7"
"21 Dec 2012","12423.6","12432.2","12288.9","12315.05"
"20 Dec 2012","12514.6","12514.6","12385.1","12486.5"
"19 Dec 2012","12514","12571.6","12455.55","12510.25"
"18 Dec 2012","12455.7","12522.65","12197.2","12477.15"
"17 Dec 2012","12403.65","12462.25","12402.7","12427.45"
"14 Dec 2012","12247.25","12447.35","12242.8","12424.7"
"13 Dec 2012","12337.35","12438.85","12251.05","12269.15"
"12 Dec 2012","12374.7","12385.55","12271.35","12301.7"
"11 Dec 2012","12418.95","12538.9","12238","12344.6"
"10 Dec 2012","12380","12409.75","12341.15","12381.65"
"07 Dec 2012","12462.4","12477.85","12305.65","12363.7"
"06 Dec 2012","12358.35","12480.6","12142.6","12427.55"
"05 Dec 2012","12240.85","12314.8","12219.3","12281.6"
"04 Dec 2012","12092.75","12215.5","12075.9","12197.15"
"03 Dec 2012","12126.6","12165.65","12053.45","12103.9"
"30 Nov 2012","12082.55","12175.3","12001.15","12158.9"
"29 Nov 2012","11706.9","12035.4","11703.25","11992.8"
"27 Nov 2012","11502.2","11663.5","11502.2","11657.4"
"26 Nov 2012","11534.2","11534.2","11411.1","11432.45"
"23 Nov 2012","11540.6","11549","11392","11475.8"
"22 Nov 2012","11497.35","11570.85","11495.05","11508.35"
"21 Nov 2012","11352.2","11477.35","11303.75","11465.35"
"20 Nov 2012","11373.95","11409.8","11269.7","11318.3"
"19 Nov 2012","11342.65","11378.25","11256.4","11306.95"
"16 Nov 2012","11487.55","11537.15","11306.05","11335.5"
"15 Nov 2012","11493.1","11530.25","11419.05","11521.4"
"13 Nov 2012","11585.3","11598.25","11513.4","11533.9"
"12 Nov 2012","11488.1","11608.8","11462.3","11583.85"
"09 Nov 2012","11608.8","11663.9","11427.2","11475.6"
"08 Nov 2012","11561.35","11637.95","11533.3","11613.55"
"07 Nov 2012","11545.35","11719.1","11519.6","11665.5"
"06 Nov 2012","11427.95","11568.45","11427.95","11539.05"
"05 Nov 2012","11449.7","11489.3","11401.3","11475.15"
"02 Nov 2012","11450.65","11477.55","11394.15","11460.45"
"01 Nov 2012","11266.5","11349.4","11230.2","11315.05"
"31 Oct 2012","11204.95","11290","11125.2","11268.8"
"30 Oct 2012","11467.2","11600.05","11173.8","11203"
"29 Oct 2012","11506.5","11585.8","11431.95","11472.15"
"26 Oct 2012","11580.85","11631.25","11468.25","11509.15"
"25 Oct 2012","11542.3","11643.4","11542.3","11614.5"
"23 Oct 2012","11605.8","11656.8","11534.55","11578.15"
"22 Oct 2012","11422.1","11619.25","11419.4","11607.4"
"19 Oct 2012","11539.05","11605.65","11424.25","11491.2"
"18 Oct 2012","11406.45","11594.6","11364.2","11586.35"
"17 Oct 2012","11417.1","11425.45","11302.9","11358.25"
"16 Oct 2012","11495.5","11508.5","11328.25","11348"
"15 Oct 2012","11397.7","11454.8","11288.4","11441.8"
"12 Oct 2012","11469.2","11527.15","11372.1","11388.45"
"11 Oct 2012","11334.9","11476.95","11244.7","11431.3"
"10 Oct 2012","11380.25","11380.25","11271.15","11291.5"
"09 Oct 2012","11442.75","11528.35","11373.7","11446.1"
"08 Oct 2012","11530.65","11530.65","11342.85","11362.2"
"05 Oct 2012","11745.2","11745.2","10043.6","11511.4"
"04 Oct 2012","11460.15","11685.55","11460.15","11636.05"
"03 Oct 2012","11440.2","11471.85","11361.65","11414.95"
"01 Oct 2012","11462.1","11466.05","11366.4","11420.45"
"28 Sep 2012","11486.55","11536.85","11437.9","11456.8"
"27 Sep 2012","11466.25","11490.25","11378.35","11419.45"
"26 Sep 2012","11385.7","11441.05","11322.25","11427.25"
"25 Sep 2012","11450.45","11517.65","11321.2","11420.75"
"24 Sep 2012","11359.3","11533.75","11359.3","11423.5"
"21 Sep 2012","10973.15","11433.1","10973.15","11358.5"
"20 Sep 2012","10907.7","11031.8","10887","10920.8"
"18 Sep 2012","10949.95","11065","10922.7","11043.5"
"17 Sep 2012","10797.1","11045.45","10797.1","10981.65"
"14 Sep 2012","10408.25","10664.55","10408.25","10642.9"
"13 Sep 2012","10213.85","10259.4","10171.25","10207.8"
"12 Sep 2012","10176.45","10223.95","10109.6","10183.45"
"11 Sep 2012","10020.75","10154.2","10006.5","10135.9"
"10 Sep 2012","10153.8","10181.85","10041.25","10069.85"
"08 Sep 2012","10127.6","10162.15","10127.6","10147.05"
"07 Sep 2012","10047.15","10134.75","10036.45","10122"
"06 Sep 2012","9846.55","9947.45","9831.35","9893.15"
"05 Sep 2012","9965","9976.4","9814.05","9827.9"
"04 Sep 2012","9967.45","10033","9916.85","10020.65"
"03 Sep 2012","10030.85","10082.5","9941.5","9963"
"31 Aug 2012","10037","10130.95","9948.7","9990.5"
"30 Aug 2012","9978.2","10130.9","9959.05","10085.2"
"29 Aug 2012","10077.4","10127","9998.1","10011.9"
"28 Aug 2012","10149.95","10151.35","10022.85","10059.4"
"27 Aug 2012","10338.25","10338.25","10134.4","10150.4"
"24 Aug 2012","10404.5","10412.25","10318.55","10332.85"
"23 Aug 2012","10508.75","10560.85","10413.3","10457.7"
"22 Aug 2012","10413.95","10533.7","10401.75","10472.2"
"21 Aug 2012","10436.85","10484.55","10353.85","10469.5"
"17 Aug 2012","10425.85","10505.85","10354.7","10417.9"
"16 Aug 2012","10537.95","10551.05","10405.7","10426.75"
"14 Aug 2012","10411.55","10547.1","10387.95","10519.15"
"13 Aug 2012","10339.2","10415.2","10284.05","10401.3"
"10 Aug 2012","10427.35","10449.25","10272.05","10358.95"
"09 Aug 2012","10572.4","10614.2","10425.15","10445.9"
"08 Aug 2012","10621","10640.75","10511.35","10529.25"
"07 Aug 2012","10499.7","10616.9","10463.55","10591.95"
"06 Aug 2012","10426.75","10501.45","10426.75","10462.4"
"03 Aug 2012","10312.8","10336.25","10209.15","10315.6"
"02 Aug 2012","10408.95","10417.5","10310.85","10379.6"
"01 Aug 2012","10347.8","10445.2","10324.6","10419.9"
"31 Jul 2012","10462.8","10467.95","10239.7","10384.1"
"30 Jul 2012","10222.55","10427.05","10222.55","10412.15"
"27 Jul 2012","10256.25","10401.65","10102.75","10140.55"
"26 Jul 2012","10306.5","10314.05","10056.15","10083.8"
"25 Jul 2012","10286.55","10315.4","10224.75","10267.85"
"24 Jul 2012","10282.65","10349.45","10237.25","10299"
"23 Jul 2012","10401.7","10402.25","10254","10274.6"
"20 Jul 2012","10622.85","10622.85","10463.4","10481.6"
"19 Jul 2012","10684.4","10708.6","10606.6","10622.05"
"18 Jul 2012","10569.05","10629.15","10498.6","10607.1"
"17 Jul 2012","10648.7","10673.5","10518.95","10558.05"
"16 Jul 2012","10614.1","10692.8","10552.7","10568.2"
"13 Jul 2012","10654.9","10715.15","10568.75","10594.45"
"12 Jul 2012","10640.15","10676","10557.35","10616.3"
"11 Jul 2012","10701.6","10782.55","10692.95","10713.3"
"10 Jul 2012","10617.05","10767.25","10615.3","10751.55"
"09 Jul 2012","10594.95","10635.9","10524.75","10588.05"
"06 Jul 2012","10637.95","10687.9","10547.35","10655.35"
"05 Jul 2012","10520.05","10651.2","10468.75","10641.9"
"04 Jul 2012","10522.4","10548.9","10482.85","10529.45"
"03 Jul 2012","10460","10544.3","10444.3","10481.3"
"02 Jul 2012","10366.5","10450.3","10303.65","10412.2"
"29 Jun 2012","10105.45","10360","10105.45","10340.65"
"28 Jun 2012","10023.9","10052.2","9950.1","10003.85"
"27 Jun 2012","10025.45","10109.65","9988.5","10017.8"
"26 Jun 2012","9914.8","10024.65","9901.85","9970.1"
"25 Jun 2012","10068.9","10193.45","9892.8","9925.75"
"22 Jun 2012","9907.35","10073.45","9873.85","10038.35"
"21 Jun 2012","9795.95","10046.9","9769.3","10033.65"
"20 Jun 2012","9812.85","9875.65","9764.45","9831.8"
"19 Jun 2012","9730","9808","9619.15","9786.45"
"18 Jun 2012","10178.85","10197.8","9695.6","9749.9"
"15 Jun 2012","9881.4","10098.9","9881.4","10064.8"
"14 Jun 2012","10073.5","10096.75","9813.65","9836.95"
"13 Jun 2012","10150","10224.55","10075.2","10128.15"
"12 Jun 2012","9899.45","10156.4","9893.35","10139.2"
"11 Jun 2012","10070.15","10157.75","9934.05","9969.2"
"08 Jun 2012","9969.55","10031.2","9809.95","9998.85"
"07 Jun 2012","9830.5","9974.7","9787.95","9950.9"
"06 Jun 2012","9519","9770.65","9519","9742.8"
"05 Jun 2012","9433.25","9545.5","9400.35","9460.15"
"04 Jun 2012","9174.55","9406.25","9110.45","9362.3"
"01 Jun 2012","9434.45","9493.25","9252.6","9267.6"
"31 May 2012","9414.35","9479.35","9360.05","9441"
"30 May 2012","9642.2","9642.2","9514.25","9534.05"
"29 May 2012","9734.85","9783.45","9687.65","9708.1"
"28 May 2012","9483.1","9716.5","9483.1","9698.3"
"25 May 2012","9422.45","9497","9371.55","9456.3"
"24 May 2012","9277.25","9463.7","9198.75","9437.6"
"23 May 2012","9237.35","9295.65","9157.2","9209.9"
"22 May 2012","9510.45","9522.3","9253.05","9268.8"
"21 May 2012","9299.9","9478.95","9299.9","9412"
"18 May 2012","9013.1","9364.7","8995.25","9310.25"
"17 May 2012","9199.5","9328.5","9113.65","9154.2"
"16 May 2012","9184.45","9208.15","9047.05","9164.25"
"15 May 2012","9186.45","9361.45","9166.1","9319.7"
"14 May 2012","9412.6","9498.8","9190.3","9257.65"
"11 May 2012","9353.45","9532.65","9296.65","9398.1"
"10 May 2012","9411.75","9580.4","9362.1","9410.9"
"09 May 2012","9517","9572.35","9340.45","9404.8"
"08 May 2012","9909.4","9924.15","9526.65","9588.75"
"07 May 2012","9664.85","9910.7","9480.5","9876.35"
"04 May 2012","10063.5","10068.65","9757.75","9802.35"
"03 May 2012","10231.7","10255.85","10100.25","10126.55"
"02 May 2012","10282.7","10382.35","10278.45","10306.6"
"30 Apr 2012","10210.1","10360.55","10210.1","10276.8"
"28 Apr 2012","10199.05","10232.1","10175.3","10212.65"
"27 Apr 2012","10146.1","10249.15","10029.45","10148.7"
"26 Apr 2012","10171.85","10193.9","10083.5","10128"
"25 Apr 2012","10215.85","10277.85","10043.65","10159.85"
"24 Apr 2012","10275.55","10287.9","10151.8","10215.15"
"23 Apr 2012","10432.6","10521.45","10206.9","10243.15"
"20 Apr 2012","10538.3","10577.45","10387.05","10456.5"
"19 Apr 2012","10536.95","10594.9","10438.65","10567.9"
"18 Apr 2012","10585.55","10645.85","10479.5","10512.45"
"17 Apr 2012","10502.65","10621.9","10248.55","10519.55"
"16 Apr 2012","10274.15","10447.95","10274.15","10432.7"
"13 Apr 2012","10478.25","10587.95","10235.7","10306.25"
"12 Apr 2012","10250.7","10432.8","10250.7","10400.7"
"11 Apr 2012","10117.25","10309.75","10060.7","10214.25"
"10 Apr 2012","10169.2","10209.9","10077.05","10196.05"
"09 Apr 2012","10256.65","10256.65","10113.75","10131.6"
"04 Apr 2012","10345.15","10371.85","10267.95","10340.1"
"03 Apr 2012","10381","10502.7","10376","10432.6"
"02 Apr 2012","10186.8","10321.75","10180.95","10305.35"
"30 Mar 2012","9984.8","10248.05","9981.9","10212.75"
"29 Mar 2012","9859.25","9988.55","9845.4","9927.65"
"28 Mar 2012","10122.05","10122.05","9901.2","9960.4"
"27 Mar 2012","10171.9","10247.05","9967.55","10148.85"
"26 Mar 2012","10260.2","10263.1","10013.05","10043.5"
"23 Mar 2012","10249.75","10404.25","10125.75","10294.55"
"22 Mar 2012","10525","10583.75","10135.85","10173.55"
"21 Mar 2012","10238.65","10562.05","10217.45","10524.45"
"20 Mar 2012","10183","10369.2","10137.8","10281.6"
"19 Mar 2012","10440.85","10440.85","10135.25","10188.85"
"16 Mar 2012","10607.75","10832.3","10348.05","10391.35"
"15 Mar 2012","10894.45","10894.45","10556.4","10595"
"14 Mar 2012","10820.4","10912.05","10768.65","10889.7"
"13 Mar 2012","10707.9","10765.7","10671.45","10686.2"
"12 Mar 2012","10765.95","10786.45","10543.25","10625.65"
"09 Mar 2012","10286.8","10526.55","10286.8","10505.65"
"07 Mar 2012","10030.25","10169.45","9939.95","10132.85"
"06 Mar 2012","10149.8","10438","10020.45","10058.15"
"05 Mar 2012","10406.85","10406.85","10152.1","10178.85"
"03 Mar 2012","10435.45","10486.25","10435.45","10450.25"
"02 Mar 2012","10337.7","10584.25","10192.8","10434.3"
